date,ovx_close,move_close,gold_close
2015-05-21,31.610000610351562,86.0999984741211,1204.4000244140625
2015-05-22,31.290000915527344,87.66999816894531,1204.300048828125
2015-05-26,34.65999984741211,85.36000061035156,1187.199951171875
2015-05-27,35.290000915527344,84.0,1185.9000244140625
2015-05-28,34.20000076293945,82.69999694824219,1188.0999755859375
2015-05-29,33.7400016784668,82.69999694824219,1189.4000244140625
2015-06-01,35.29999923706055,83.55000305175781,1188.300048828125
2015-06-02,35.7400016784668,87.5,1194.0999755859375
2015-06-03,37.400001525878906,91.80999755859375,1184.699951171875
2015-06-04,38.41999816894531,92.20999908447266,1174.9000244140625
2015-06-05,33.540000915527344,88.9000015258789,1167.800048828125
2015-06-08,34.040000915527344,87.5999984741211,1173.199951171875
2015-06-09,33.0099983215332,87.19999694824219,1177.300048828125
2015-06-10,31.790000915527344,89.80000305175781,1186.0999755859375
2015-06-11,31.760000228881836,87.80000305175781,1179.9000244140625
2015-06-12,31.510000228881836,87.69999694824219,1178.800048828125
2015-06-15,32.54999923706055,86.0,1185.300048828125
2015-06-16,32.38999938964844,85.69999694824219,1180.5
2015-06-17,32.83000183105469,82.4000015258789,1176.4000244140625
2015-06-18,31.59000015258789,82.5999984741211,1201.5
2015-06-19,30.399999618530273,84.69999694824219,1201.5
2015-06-22,30.059999465942383,84.4000015258789,1183.699951171875
2015-06-23,29.690000534057617,84.19999694824219,1176.199951171875
2015-06-24,29.600000381469727,82.69999694824219,1172.5999755859375
2015-06-25,29.260000228881836,83.31999969482422,1171.5
2015-06-26,29.010000228881836,84.30000305175781,1172.9000244140625
2015-06-29,33.63999938964844,89.80000305175781,1178.5
2015-06-30,32.43000030517578,92.30000305175781,1171.5
2015-07-01,34.11000061035156,90.30000305175781,1169.0
2015-07-02,33.79999923706055,88.0,1163.0
2015-07-06,40.0099983215332,86.18000030517578,1172.9000244140625
2015-07-07,40.540000915527344,90.5,1152.4000244140625
2015-07-08,42.20000076293945,89.4000015258789,1163.300048828125
2015-07-09,42.040000915527344,89.30000305175781,1159.0
2015-07-10,41.220001220703125,90.19999694824219,1157.699951171875
2015-07-13,38.08000183105469,84.69999694824219,1155.199951171875
2015-07-14,36.310001373291016,80.80000305175781,1153.300048828125
2015-07-15,37.25,79.0999984741211,1147.199951171875
2015-07-16,35.91999816894531,76.0,1143.800048828125
2015-07-17,34.68000030517578,74.20999908447266,1131.800048828125
2015-07-20,36.38999938964844,72.80000305175781,1106.699951171875
2015-07-21,34.970001220703125,72.4000015258789,1103.4000244140625
2015-07-22,37.65999984741211,72.0999984741211,1091.4000244140625
2015-07-23,38.459999084472656,72.5999984741211,1094.0
2015-07-24,39.0,73.0,1085.5999755859375
2015-07-27,41.150001525878906,72.19999694824219,1096.5
2015-07-28,39.939998626708984,71.9000015258789,1096.300048828125
2015-07-29,38.59000015258789,69.70999908447266,1092.699951171875
2015-07-30,37.33000183105469,71.19999694824219,1088.4000244140625
2015-07-31,38.81999969482422,75.80000305175781,1094.9000244140625
2015-08-03,40.90999984741211,74.69999694824219,1089.4000244140625
2015-08-04,40.119998931884766,80.47000122070312,1090.699951171875
2015-08-05,40.18000030517578,80.69999694824219,1085.699951171875
2015-08-06,41.540000915527344,80.30000305175781,1090.199951171875
2015-08-07,41.16999816894531,76.19999694824219,1094.0999755859375
2015-08-10,40.9900016784668,75.30000305175781,1104.199951171875
2015-08-11,42.15999984741211,78.0999984741211,1107.5999755859375
2015-08-12,42.400001525878906,81.5,1123.199951171875
2015-08-13,43.22999954223633,80.0,1115.699951171875
2015-08-14,40.91999816894531,77.0999984741211,1112.9000244140625
2015-08-17,40.349998474121094,76.0999984741211,1118.5999755859375
2015-08-18,39.47999954223633,82.69999694824219,1117.0999755859375
2015-08-19,41.290000915527344,81.5,1128.0999755859375
2015-08-20,42.58000183105469,84.5999984741211,1153.0
2015-08-21,44.65999984741211,88.5,1159.5999755859375
2015-08-24,50.11000061035156,94.5,1153.4000244140625
2015-08-25,49.0,91.0999984741211,1138.199951171875
2015-08-26,46.869998931884766,92.0,1124.5999755859375
2015-08-27,49.029998779296875,91.4000015258789,1122.4000244140625
2015-08-28,51.560001373291016,91.0999984741211,1133.0999755859375
2015-08-31,54.369998931884766,87.69999694824219,1131.5999755859375
2015-09-01,57.5099983215332,88.69999694824219,1138.699951171875
2015-09-02,53.75,93.0999984741211,1132.5
2015-09-03,50.439998626708984,91.4000015258789,1123.699951171875
2015-09-04,49.290000915527344,86.80000305175781,1120.5999755859375
2015-09-08,50.13999938964844,85.19999694824219,1120.4000244140625
2015-09-09,49.5,85.0999984741211,1102.199951171875
2015-09-10,50.04999923706055,83.5999984741211,1109.5
2015-09-11,49.630001068115234,83.80000305175781,1103.5
2015-09-14,49.810001373291016,82.69999694824219,1107.699951171875
2015-09-15,51.13999938964844,85.0,1102.800048828125
2015-09-16,50.2400016784668,84.9000015258789,1119.199951171875
2015-09-17,45.34000015258789,77.69999694824219,1117.300048828125
2015-09-18,45.84000015258789,75.80000305175781,1138.0999755859375
2015-09-21,47.5099983215332,74.5,1133.0999755859375
2015-09-22,48.900001525878906,75.5999984741211,1125.0
2015-09-23,51.119998931884766,69.19999694824219,1131.5999755859375
2015-09-24,49.439998626708984,76.4000015258789,1153.800048828125
2015-09-25,47.709999084472656,75.9000015258789,1146.0
2015-09-28,49.459999084472656,76.9000015258789,1132.0
2015-09-29,49.31999969482422,83.30000305175781,1127.0999755859375
2015-09-30,45.52000045776367,81.5999984741211,1115.5
2015-10-01,44.61000061035156,81.5,1114.199951171875
2015-10-02,42.86000061035156,78.9000015258789,1137.0999755859375
2015-10-05,43.029998779296875,77.5,1138.0999755859375
2015-10-06,44.13999938964844,80.30000305175781,1146.800048828125
2015-10-07,43.2599983215332,80.0,1149.0
2015-10-08,43.279998779296875,79.5,1144.699951171875
2015-10-09,42.79999923706055,78.19999694824219,1156.300048828125
2015-10-12,44.900001525878906,,1164.9000244140625
2015-10-13,45.369998931884766,76.30000305175781,1165.800048828125
2015-10-14,42.70000076293945,74.80000305175781,1180.0999755859375
2015-10-15,41.9900016784668,74.5999984741211,1187.9000244140625
2015-10-16,39.58000183105469,74.69999694824219,1183.5999755859375
2015-10-19,40.7400016784668,71.0,1173.300048828125
2015-10-20,41.720001220703125,71.0999984741211,1178.0
2015-10-21,41.77000045776367,69.69999694824219,1167.5999755859375
2015-10-22,40.220001220703125,70.0,1166.5999755859375
2015-10-23,41.5099983215332,70.80000305175781,1163.300048828125
2015-10-26,42.9900016784668,69.69999694824219,1167.0
2015-10-27,44.77000045776367,69.80000305175781,1166.800048828125
2015-10-28,44.290000915527344,70.30000305175781,1177.0999755859375
2015-10-29,43.630001068115234,73.0999984741211,1147.199951171875
2015-10-30,41.95000076293945,73.0999984741211,1141.5
2015-11-02,41.880001068115234,73.19999694824219,1135.800048828125
2015-11-03,41.27000045776367,73.30000305175781,1114.199951171875
2015-11-04,41.540000915527344,77.5999984741211,1106.5
2015-11-05,39.290000915527344,76.69999694824219,1104.4000244140625
2015-11-06,39.849998474121094,74.30000305175781,1087.5999755859375
2015-11-09,41.34000015258789,,1087.9000244140625
2015-11-10,39.34000015258789,70.5,1088.199951171875
2015-11-11,41.91999816894531,,1084.699951171875
2015-11-12,43.93000030517578,,1080.800048828125
2015-11-13,46.2599983215332,68.30000305175781,1080.800048828125
2015-11-16,47.439998626708984,67.69999694824219,1083.699951171875
2015-11-17,46.630001068115234,72.30000305175781,1068.699951171875
2015-11-18,43.529998779296875,71.69999694824219,1068.800048828125
2015-11-19,43.75,70.5,1078.0
2015-11-20,44.93000030517578,70.5,1076.4000244140625
2015-11-23,45.84000015258789,70.80000305175781,1066.800048828125
2015-11-24,47.16999816894531,70.9000015258789,1074.300048828125
2015-11-25,48.459999084472656,70.0,1070.5
2015-11-27,48.279998779296875,69.5999984741211,1056.199951171875
2015-11-30,48.13999938964844,69.9000015258789,1065.800048828125
2015-12-01,49.279998779296875,71.0,1063.800048828125
2015-12-02,51.959999084472656,72.30000305175781,1054.199951171875
2015-12-03,50.650001525878906,74.5999984741211,1061.699951171875
2015-12-04,45.439998626708984,71.30000305175781,1084.5
2015-12-07,49.0,70.55999755859375,1076.4000244140625
2015-12-08,50.34000015258789,72.69999694824219,1076.300048828125
2015-12-09,51.529998779296875,72.4000015258789,1077.5999755859375
2015-12-10,51.22999954223633,72.30000305175781,1073.0999755859375
2015-12-11,54.290000915527344,75.0,1076.9000244140625
2015-12-14,55.36000061035156,78.19999694824219,1064.699951171875
2015-12-15,50.029998779296875,79.5999984741211,1062.9000244140625
2015-12-16,47.63999938964844,70.19999694824219,1078.0
2015-12-17,47.45000076293945,67.69999694824219,1050.800048828125
2015-12-18,49.43000030517578,67.80000305175781,1066.199951171875
2015-12-21,49.18000030517578,66.4000015258789,1081.9000244140625
2015-12-22,48.84000015258789,66.9000015258789,1074.800048828125
2015-12-23,47.38999938964844,66.0,1069.4000244140625
2015-12-24,44.810001373291016,65.5,1077.199951171875
2015-12-28,47.0,67.19999694824219,1070.5
2015-12-29,45.27000045776367,67.19999694824219,1077.5
2015-12-30,46.0099983215332,67.30000305175781,1060.0999755859375
2015-12-31,46.56999969482422,67.80000305175781,1060.300048828125
2016-01-04,49.790000915527344,68.80000305175781,1075.0999755859375
2016-01-05,49.68000030517578,71.41999816894531,1078.4000244140625
2016-01-06,52.36000061035156,71.68000030517578,1091.9000244140625
2016-01-07,56.150001525878906,74.20999908447266,1107.699951171875
2016-01-08,56.099998474121094,71.01000213623047,1097.800048828125
2016-01-11,62.97999954223633,71.0199966430664,1096.5
2016-01-12,65.2699966430664,,1085.5999755859375
2016-01-13,60.66999816894531,74.45999908447266,1087.5
2016-01-14,57.560001373291016,73.61000061035156,1073.9000244140625
2016-01-15,62.09000015258789,78.05999755859375,1091.5
2016-01-19,64.04000091552734,77.31999969482422,1089.9000244140625
2016-01-20,67.93000030517578,81.81999969482422,1107.0999755859375
2016-01-21,65.79000091552734,80.7300033569336,1099.0999755859375
2016-01-22,61.86000061035156,77.3499984741211,1097.199951171875
2016-01-25,65.73999786376953,75.41000366210938,1106.199951171875
2016-01-26,65.88999938964844,75.16000366210938,1121.699951171875
2016-01-27,65.62000274658203,71.94000244140625,1116.0999755859375
2016-01-28,65.98999786376953,70.9800033569336,1115.5999755859375
2016-01-29,61.86000061035156,74.0,1116.4000244140625
2016-02-01,66.62999725341797,73.45999908447266,1127.9000244140625
2016-02-02,68.58999633789062,77.48999786376953,1127.300048828125
2016-02-03,67.70999908447266,79.62000274658203,1141.300048828125
2016-02-04,66.77999877929688,83.76000213623047,1157.5999755859375
2016-02-05,66.66999816894531,81.66999816894531,1157.800048828125
2016-02-08,68.37999725341797,89.2699966430664,1197.9000244140625
2016-02-09,72.29000091552734,91.61000061035156,1198.699951171875
2016-02-10,72.5,86.31999969482422,1194.699951171875
2016-02-11,77.79000091552734,96.30999755859375,1247.9000244140625
2016-02-12,78.97000122070312,93.72000122070312,1239.0999755859375
2016-02-16,71.52999877929688,86.81999969482422,1207.9000244140625
2016-02-17,69.47000122070312,84.79000091552734,1211.0999755859375
2016-02-18,67.48999786376953,86.12000274658203,1226.0999755859375
2016-02-19,62.459999084472656,90.0999984741211,1230.4000244140625
2016-02-22,62.84000015258789,85.1500015258789,1209.5
2016-02-23,65.02999877929688,83.9800033569336,1222.300048828125
2016-02-24,66.08999633789062,85.08999633789062,1238.699951171875
2016-02-25,63.7400016784668,84.44000244140625,1238.199951171875
2016-02-26,59.959999084472656,82.54000091552734,1219.800048828125
2016-02-29,60.0099983215332,83.38999938964844,1233.9000244140625
2016-03-01,56.84000015258789,84.22000122070312,1230.300048828125
2016-03-02,53.369998931884766,83.6500015258789,1241.0999755859375
2016-03-03,52.56999969482422,81.72000122070312,1257.4000244140625
2016-03-04,51.88999938964844,78.01000213623047,1269.9000244140625
2016-03-07,52.79999923706055,77.83000183105469,1263.199951171875
2016-03-08,54.040000915527344,80.72000122070312,1262.0999755859375
2016-03-09,51.7400016784668,80.36000061035156,1256.5999755859375
2016-03-10,51.97999954223633,80.8499984741211,1272.0
2016-03-11,50.25,81.41999816894531,1258.699951171875
2016-03-14,50.16999816894531,79.12000274658203,1244.4000244140625
2016-03-15,48.97999954223633,78.47000122070312,1230.4000244140625
2016-03-16,43.97999954223633,74.16000366210938,1229.300048828125
2016-03-17,46.220001220703125,72.41000366210938,1264.5
2016-03-18,44.97999954223633,71.26000213623047,1253.800048828125
2016-03-21,45.09000015258789,70.83000183105469,1243.800048828125
2016-03-22,44.119998931884766,71.12000274658203,1248.199951171875
2016-03-23,44.58000183105469,71.08000183105469,1223.699951171875
2016-03-24,44.959999084472656,72.68000030517578,1221.4000244140625
2016-03-28,45.97999954223633,74.69000244140625,1219.9000244140625
2016-03-29,46.630001068115234,72.66000366210938,1235.5999755859375
2016-03-30,46.380001068115234,70.54000091552734,1226.9000244140625
2016-03-31,45.90999984741211,68.80000305175781,1234.199951171875
2016-04-01,47.7599983215332,67.0,1222.199951171875
2016-04-04,50.88999938964844,65.36000061035156,1218.0
2016-04-05,50.15999984741211,68.30999755859375,1228.4000244140625
2016-04-06,46.15999984741211,69.70999908447266,1222.5
2016-04-07,46.5,71.08999633789062,1236.199951171875
2016-04-08,47.41999816894531,70.87999725341797,1242.5
2016-04-11,49.040000915527344,69.7699966430664,1256.699951171875
2016-04-12,48.779998779296875,68.77999877929688,1259.4000244140625
2016-04-13,48.790000915527344,67.48999786376953,1246.800048828125
2016-04-14,46.369998931884766,67.5199966430664,1225.0
2016-04-15,51.27000045776367,66.48999786376953,1233.0999755859375
2016-04-18,46.45000076293945,66.33999633789062,1233.5999755859375
2016-04-19,43.93000030517578,66.44000244140625,1253.0
2016-04-20,43.66999816894531,67.7699966430664,1253.199951171875
2016-04-21,43.7599983215332,68.5999984741211,1249.0
2016-04-22,41.970001220703125,67.77999877929688,1228.699951171875
2016-04-25,44.2400016784668,67.88999938964844,1238.9000244140625
2016-04-26,43.5099983215332,67.1500015258789,1242.199951171875
2016-04-27,43.63999938964844,64.73999786376953,1249.199951171875
2016-04-28,42.84000015258789,64.63999938964844,1265.5
2016-04-29,42.52000045776367,64.91999816894531,1289.199951171875
2016-05-02,45.150001525878906,64.68000030517578,1294.699951171875
2016-05-03,45.779998779296875,68.41000366210938,1290.699951171875
2016-05-04,44.7599983215332,68.12000274658203,1273.300048828125
2016-05-05,44.81999969482422,68.66999816894531,1271.4000244140625
2016-05-06,42.470001220703125,65.1500015258789,1292.9000244140625
2016-05-09,44.13999938964844,64.12000274658203,1265.5999755859375
2016-05-10,42.279998779296875,63.970001220703125,1263.9000244140625
2016-05-11,42.02000045776367,63.88999938964844,1274.5999755859375
2016-05-12,41.5,63.91999816894531,1270.300048828125
2016-05-13,41.56999969482422,64.06999969482422,1271.9000244140625
2016-05-16,42.029998779296875,66.94000244140625,1273.4000244140625
2016-05-17,42.75,67.12000274658203,1276.199951171875
2016-05-18,42.869998931884766,69.8499984741211,1273.699951171875
2016-05-19,42.400001525878906,70.55999755859375,1254.199951171875
2016-05-20,40.16999816894531,68.51000213623047,1252.4000244140625
2016-05-23,39.439998626708984,67.77999877929688,1251.0999755859375
2016-05-24,38.02000045776367,69.41000366210938,1228.9000244140625
2016-05-25,35.939998626708984,67.54000091552734,1223.5
2016-05-26,36.560001373291016,66.1500015258789,1220.0999755859375
2016-05-27,35.970001220703125,66.76000213623047,1213.800048828125
2016-05-31,38.08000183105469,67.91000366210938,1214.800048828125
2016-06-01,40.0,68.75,1211.9000244140625
2016-06-02,36.63999938964844,69.55999755859375,1209.800048828125
2016-06-03,34.810001373291016,67.58999633789062,1240.0999755859375
2016-06-06,35.61000061035156,66.2699966430664,1244.5999755859375
2016-06-07,36.189998626708984,,1244.4000244140625
2016-06-08,35.16999816894531,67.91999816894531,1259.800048828125
2016-06-09,35.900001525878906,,1270.199951171875
2016-06-10,39.95000076293945,75.0999984741211,1273.4000244140625
2016-06-13,42.720001220703125,79.56999969482422,1284.4000244140625
2016-06-14,43.06999969482422,79.0999984741211,1285.5999755859375
2016-06-15,42.58000183105469,78.66999816894531,1285.800048828125
2016-06-16,44.4900016784668,83.54000091552734,1296.0999755859375
2016-06-17,41.349998474121094,82.58000183105469,1292.5
2016-06-20,38.9900016784668,77.31999969482422,1290.0
2016-06-21,40.369998931884766,76.95999908447266,1270.5
2016-06-22,43.25,79.5199966430664,1268.0
2016-06-23,40.099998474121094,74.04000091552734,1261.199951171875
2016-06-24,43.33000183105469,77.94000244140625,1320.0
2016-06-27,42.849998474121094,81.56999969482422,1322.5
2016-06-28,40.18000030517578,78.66999816894531,1315.300048828125
2016-06-29,38.290000915527344,71.80000305175781,1323.9000244140625
2016-06-30,38.09000015258789,72.63999938964844,1318.4000244140625
2016-07-01,36.18000030517578,74.3499984741211,1336.699951171875
2016-07-05,40.08000183105469,78.12000274658203,1356.4000244140625
2016-07-06,41.43000030517578,76.08999633789062,1364.9000244140625
2016-07-07,43.2400016784668,76.7300033569336,1360.0999755859375
2016-07-08,41.40999984741211,72.30999755859375,1356.5999755859375
2016-07-11,42.5099983215332,69.77999877929688,1355.0
2016-07-12,39.66999816894531,71.43000030517578,1334.0999755859375
2016-07-13,43.099998474121094,71.6500015258789,1342.4000244140625
2016-07-14,38.29999923706055,73.55999755859375,1331.300048828125
2016-07-15,36.65999984741211,74.7699966430664,1326.5
2016-07-18,38.150001525878906,72.91999816894531,1328.4000244140625
2016-07-19,37.20000076293945,70.52999877929688,1331.5
2016-07-20,37.02000045776367,70.63999938964844,1318.800048828125
2016-07-21,38.130001068115234,71.86000061035156,1330.5
2016-07-22,38.849998474121094,69.91000366210938,1323.0999755859375
2016-07-25,40.970001220703125,68.75,1319.300048828125
2016-07-26,41.27000045776367,68.76000213623047,1320.699951171875
2016-07-27,41.599998474121094,66.63999938964844,1326.5999755859375
2016-07-28,42.93000030517578,66.66999816894531,1332.300048828125
2016-07-29,41.08000183105469,64.1500015258789,1349.0
2016-08-01,44.220001220703125,63.66999816894531,1351.4000244140625
2016-08-02,45.70000076293945,67.8499984741211,1364.4000244140625
2016-08-03,44.63999938964844,67.79000091552734,1356.0999755859375
2016-08-04,43.099998474121094,67.0999984741211,1358.800048828125
2016-08-05,41.5,66.58999633789062,1336.4000244140625
2016-08-08,41.13999938964844,65.5,1333.4000244140625
2016-08-09,39.7599983215332,64.30000305175781,1339.0
2016-08-10,39.31999969482422,63.34000015258789,1344.300048828125
2016-08-11,39.290000915527344,65.29000091552734,1342.5
2016-08-12,37.779998779296875,64.37000274658203,1335.800048828125
2016-08-15,37.279998779296875,63.77000045776367,1340.300048828125
2016-08-16,37.45000076293945,63.66999816894531,1350.5
2016-08-17,35.119998931884766,63.540000915527344,1342.699951171875
2016-08-18,36.75,63.650001525878906,1351.199951171875
2016-08-19,34.880001068115234,64.81999969482422,1340.4000244140625
2016-08-22,36.40999984741211,67.87000274658203,1337.699951171875
2016-08-23,37.529998779296875,66.62000274658203,1340.5999755859375
2016-08-24,37.459999084472656,66.51000213623047,1324.4000244140625
2016-08-25,36.7599983215332,69.36000061035156,1320.0999755859375
2016-08-26,36.04999923706055,71.23999786376953,1321.5
2016-08-29,36.720001220703125,68.61000061035156,1322.9000244140625
2016-08-30,38.029998779296875,69.11000061035156,1311.699951171875
2016-08-31,39.5,69.08000183105469,1306.9000244140625
2016-09-01,41.220001220703125,70.25,1312.199951171875
2016-09-02,38.63999938964844,66.45999908447266,1322.0999755859375
2016-09-06,39.849998474121094,63.459999084472656,1349.4000244140625
2016-09-07,38.630001068115234,64.06999969482422,1344.300048828125
2016-09-08,38.209999084472656,65.94999694824219,1336.800048828125
2016-09-09,39.720001220703125,69.12000274658203,1330.0999755859375
2016-09-12,39.15999984741211,68.91000366210938,1321.0
2016-09-13,41.099998474121094,70.5999984741211,1319.0
2016-09-14,42.470001220703125,69.2300033569336,1321.5
2016-09-15,40.900001525878906,69.12999725341797,1313.5
2016-09-16,39.86000061035156,69.20999908447266,1305.800048828125
2016-09-19,39.65999984741211,69.2300033569336,1313.5
2016-09-20,40.9900016784668,69.2300033569336,1313.699951171875
2016-09-21,39.849998474121094,63.72999954223633,1326.9000244140625
2016-09-22,41.56999969482422,61.18000030517578,1340.4000244140625
2016-09-23,43.88999938964844,59.75,1337.199951171875
2016-09-26,44.900001525878906,58.849998474121094,1339.699951171875
2016-09-27,43.880001068115234,59.22999954223633,1325.9000244140625
2016-09-28,45.2400016784668,57.619998931884766,1319.4000244140625
2016-09-29,42.04999923706055,58.849998474121094,1321.699951171875
2016-09-30,39.310001373291016,60.560001373291016,1313.300048828125
2016-10-03,38.040000915527344,60.43000030517578,1309.0
2016-10-04,37.65999984741211,62.08000183105469,1266.300048828125
2016-10-05,36.650001525878906,62.56999969482422,1265.199951171875
2016-10-06,35.91999816894531,64.29000091552734,1249.800048828125
2016-10-07,36.599998474121094,62.84000015258789,1248.9000244140625
2016-10-10,36.56999969482422,,
2016-10-11,38.08000183105469,,1253.0
2016-10-12,39.04999923706055,63.95000076293945,1251.0999755859375
2016-10-13,37.220001220703125,,1255.0
2016-10-14,35.54999923706055,64.9800033569336,1253.0999755859375
2016-10-17,34.880001068115234,64.41999816894531,1254.4000244140625
2016-10-18,36.369998931884766,63.18000030517578,1260.800048828125
2016-10-19,32.720001220703125,61.63999938964844,1267.9000244140625
2016-10-20,32.47999954223633,59.619998931884766,1265.5999755859375
2016-10-21,32.5099983215332,57.09000015258789,1265.9000244140625
2016-10-24,32.790000915527344,,1262.0
2016-10-25,33.93000030517578,57.40999984741211,1271.9000244140625
2016-10-26,35.38999938964844,59.5099983215332,1264.800048828125
2016-10-27,35.86000061035156,,1267.9000244140625
2016-10-28,37.7599983215332,64.37999725341797,1275.5
2016-10-31,40.959999084472656,65.47000122070312,1271.5
2016-11-01,40.08000183105469,67.76000213623047,1286.4000244140625
2016-11-02,40.86000061035156,69.25,1306.800048828125
2016-11-03,41.4900016784668,72.56999969482422,1302.0999755859375
